x1,y1,z1,x2,y2,z2
1588927.74112,6803927.96854,0.0,1588928.70073,6803934.59860,0.0
1588928.70073,6803934.59860,0.0,1588922.63519,6803935.47651,0.0
1588916.58112,6803936.35854,0.0,1588915.62112,6803929.72854,0.0
1588915.62112,6803929.72854,0.0,1588914.76112,6803929.83854,-4.4408920985e-16
1588914.76112,6803929.83854,-4.4408920985e-16,1588914.06612,6803924.50854,0.0
1588914.06612,6803924.50854,0.0,1588906.46998,6803925.46863,0.0
1588906.46998,6803925.46863,0.0,1588908.88292,6803942.77419,0.0
1588908.88292,6803942.77419,0.0,1588916.48112,6803941.68354,0.0
1588916.48112,6803941.68354,0.0,1588915.73112,6803936.45854,0.0
1588915.73112,6803936.45854,0.0,1588916.58112,6803936.35854,0.0
1588913.20112,6803912.54854,0.0,1588914.12112,6803919.05854,0.0
1588914.12112,6803919.05854,0.0,1588920.24112,6803918.19854,0.0
1588920.24112,6803918.19854,0.0,1588926.36112,6803917.33854,4.4408920985e-16
1588926.36112,6803917.33854,4.4408920985e-16,1588925.44112,6803910.81854,0.0
1588925.44112,6803910.81854,0.0,1588919.35112,6803911.67854,0.0
1588919.35112,6803911.67854,0.0,1588913.20112,6803912.54854,0.0
1588923.13112,6803893.84854,0.0,1588916.89113,6803894.68854,0.0
1588916.89113,6803894.68854,0.0,1588910.91112,6803895.48854,-4.4408920985e-16
1588910.91112,6803895.48854,-4.4408920985e-16,1588911.75112,6803901.75854,0.0
1588911.75112,6803901.75854,0.0,1588917.92111,6803900.92854,0.0
1588917.92111,6803900.92854,0.0,1588923.97112,6803900.11854,4.4408920985e-16
1588923.97112,6803900.11854,4.4408920985e-16,1588923.13112,6803893.84854,0.0
1588914.12112,6803919.05854,0.0,1588913.20112,6803912.54854,0.0
1588913.20112,6803912.54854,0.0,1588912.45112,6803912.65854,0.0
1588912.45112,6803912.65854,0.0,1588911.74612,6803907.24854,4.4408920985e-16
1588911.74612,6803907.24854,4.4408920985e-16,1588904.07859,6803908.31764,0.0
1588904.07859,6803908.31764,0.0,1588906.46998,6803925.46863,0.0
1588906.46998,6803925.46863,0.0,1588914.06612,6803924.50854,-4.4408920985e-16
1588914.06612,6803924.50854,-4.4408920985e-16,1588913.37112,6803919.17854,4.4408920985e-16
1588913.37112,6803919.17854,4.4408920985e-16,1588914.12112,6803919.05854,0.0
1588920.24112,6803918.19854,0.0,1588920.95612,6803923.52354,0.0
1588920.95612,6803923.52354,0.0,1588928.72774,6803922.48003,-4.4408920985e-16
1588928.72774,6803922.48003,-4.4408920985e-16,1588926.38998,6803905.27210,0.0
1588926.38998,6803905.27210,0.0,1588918.63612,6803906.30354,0.0
1588918.63612,6803906.30354,0.0,1588919.35112,6803911.67854,0.0
1588919.35112,6803911.67854,0.0,1588925.44112,6803910.81854,0.0
1588925.44112,6803910.81854,0.0,1588926.36112,6803917.33854,0.0
1588926.36112,6803917.33854,0.0,1588920.24112,6803918.19854,0.0
1588916.22112,6803889.83854,0.0,1588916.89113,6803894.68854,0.0
1588916.89113,6803894.68854,0.0,1588923.13112,6803893.84854,0.0
1588923.13112,6803893.84854,0.0,1588923.97112,6803900.11854,4.4408920985e-16
1588923.97112,6803900.11854,4.4408920985e-16,1588917.92112,6803900.92854,0.0
1588917.92112,6803900.92854,0.0,1588918.63612,6803906.30354,0.0
1588918.63612,6803906.30354,0.0,1588926.38998,6803905.27210,0.0
1588926.38998,6803905.27210,0.0,1588924.14112,6803888.71854,0.0
1588924.14112,6803888.71854,0.0,1588916.22112,6803889.83854,0.0
1588901.77112,6803891.76854,4.4408920985e-16,1588904.07859,6803908.31764,-4.4408920985e-16
1588904.07859,6803908.31764,-4.4408920985e-16,1588911.74612,6803907.24854,0.0
1588911.74612,6803907.24854,0.0,1588911.04112,6803901.83854,0.0
1588911.04112,6803901.83854,0.0,1588911.75112,6803901.75854,0.0
1588911.75112,6803901.75854,0.0,1588910.90790,6803895.49029,0.0
1588910.90790,6803895.49029,0.0,1588910.21112,6803895.61854,0.0
1588910.21112,6803895.61854,0.0,1588909.59112,6803890.74854,0.0
1588909.59112,6803890.74854,0.0,1588901.77112,6803891.76854,4.4408920985e-16
1588917.87112,6803946.77854,0.0,1588918.85112,6803953.56854,4.4408920985e-16
1588918.85112,6803953.56854,4.4408920985e-16,1588931.03112,6803951.80854,0.0
1588931.03112,6803951.80854,0.0,1588930.05112,6803945.02854,0.0
1588930.05112,6803945.02854,0.0,1588917.87112,6803946.77854,0.0
1588933.34112,6803956.43854,-4.4408920985e-16,1588931.05577,6803939.61639,0.0
1588931.05577,6803939.61639,0.0,1588923.34112,6803940.68354,0.0
1588923.34112,6803940.68354,0.0,1588924.06112,6803945.88854,4.4408920985e-16
1588924.06112,6803945.88854,4.4408920985e-16,1588930.05112,6803945.02854,0.0
1588930.05112,6803945.02854,0.0,1588931.03112,6803951.80854,0.0
1588931.03112,6803951.80854,0.0,1588924.92153,6803952.69164,0.0
1588924.92153,6803952.69164,0.0,1588925.55112,6803957.44854,0.0
1588925.55112,6803957.44854,0.0,1588933.34112,6803956.43854,-4.4408920985e-16
1588918.85112,6803953.56854,-4.4408920985e-16,1588917.87112,6803946.77854,-4.4408920985e-16
1588917.87112,6803946.77854,-4.4408920985e-16,1588917.23112,6803946.90854,0.0
1588917.23112,6803946.90854,0.0,1588916.48112,6803941.68354,4.4408920985e-16
1588916.48112,6803941.68354,4.4408920985e-16,1588908.88292,6803942.77419,0.0
1588908.88292,6803942.77419,0.0,1588911.19112,6803959.32854,0.0
1588911.19112,6803959.32854,0.0,1588918.91112,6803958.31854,0.0
1588918.91112,6803958.31854,0.0,1588918.18112,6803953.66854,4.4408920985e-16
1588918.18112,6803953.66854,4.4408920985e-16,1588918.85112,6803953.56854,-4.4408920985e-16
1588927.74112,6803927.96854,-4.4408920985e-16,1588921.67112,6803928.84854,0.0
1588921.67112,6803928.84854,0.0,1588915.62112,6803929.72854,-4.4408920985e-16
1588915.62112,6803929.72854,-4.4408920985e-16,1588916.58112,6803936.35854,0.0
1588916.58112,6803936.35854,0.0,1588922.62112,6803935.47854,0.0
1588922.62112,6803935.47854,0.0,1588928.70112,6803934.59854,4.4408920985e-16
1588928.70112,6803934.59854,4.4408920985e-16,1588927.74112,6803927.96854,-4.4408920985e-16
1588922.63519,6803935.47651,0.0,1588923.34112,6803940.68354,4.4408920985e-16
1588923.34112,6803940.68354,4.4408920985e-16,1588931.05577,6803939.61639,0.0
1588931.05577,6803939.61639,0.0,1588928.72774,6803922.48003,0.0
1588928.72774,6803922.48003,0.0,1588920.95612,6803923.52354,0.0
1588920.95612,6803923.52354,0.0,1588921.67112,6803928.84854,0.0
1588921.67112,6803928.84854,0.0,1588927.74112,6803927.96854,0.0
1588927.74112,6803927.96854,0.0,1588928.70073,6803934.59860,0.0
1588928.70073,6803934.59860,0.0,1588922.63519,6803935.47651,0.0
1588916.58112,6803936.35854,0.0,1588915.62112,6803929.72854,0.0
1588915.62112,6803929.72854,0.0,1588914.76112,6803929.83854,-4.4408920985e-16
1588914.76112,6803929.83854,-4.4408920985e-16,1588914.06612,6803924.50854,0.0
1588914.06612,6803924.50854,0.0,1588906.46998,6803925.46863,0.0
1588906.46998,6803925.46863,0.0,1588908.88292,6803942.77419,0.0
1588908.88292,6803942.77419,0.0,1588916.48112,6803941.68354,0.0
1588916.48112,6803941.68354,0.0,1588915.73112,6803936.45854,0.0
1588915.73112,6803936.45854,0.0,1588916.58112,6803936.35854,0.0
1588913.20112,6803912.54854,0.0,1588914.12112,6803919.05854,0.0
1588914.12112,6803919.05854,0.0,1588920.24112,6803918.19854,0.0
1588920.24112,6803918.19854,0.0,1588926.36112,6803917.33854,4.4408920985e-16
1588926.36112,6803917.33854,4.4408920985e-16,1588925.44112,6803910.81854,0.0
1588925.44112,6803910.81854,0.0,1588919.35112,6803911.67854,0.0
1588919.35112,6803911.67854,0.0,1588913.20112,6803912.54854,0.0
1588923.13112,6803893.84854,0.0,1588916.89113,6803894.68854,0.0
1588916.89113,6803894.68854,0.0,1588910.91112,6803895.48854,-4.4408920985e-16
1588910.91112,6803895.48854,-4.4408920985e-16,1588911.75112,6803901.75854,0.0
1588911.75112,6803901.75854,0.0,1588917.92111,6803900.92854,0.0
1588917.92111,6803900.92854,0.0,1588923.97112,6803900.11854,4.4408920985e-16
1588923.97112,6803900.11854,4.4408920985e-16,1588923.13112,6803893.84854,0.0
1588914.12112,6803919.05854,0.0,1588913.20112,6803912.54854,0.0
1588913.20112,6803912.54854,0.0,1588912.45112,6803912.65854,0.0
1588912.45112,6803912.65854,0.0,1588911.74612,6803907.24854,4.4408920985e-16
1588911.74612,6803907.24854,4.4408920985e-16,1588904.07859,6803908.31764,0.0
1588904.07859,6803908.31764,0.0,1588906.46998,6803925.46863,0.0
1588906.46998,6803925.46863,0.0,1588914.06612,6803924.50854,-4.4408920985e-16
1588914.06612,6803924.50854,-4.4408920985e-16,1588913.37112,6803919.17854,4.4408920985e-16
1588913.37112,6803919.17854,4.4408920985e-16,1588914.12112,6803919.05854,0.0
1588920.24112,6803918.19854,0.0,1588920.95612,6803923.52354,0.0
1588920.95612,6803923.52354,0.0,1588928.72774,6803922.48003,-4.4408920985e-16
1588928.72774,6803922.48003,-4.4408920985e-16,1588926.38998,6803905.27210,0.0
1588926.38998,6803905.27210,0.0,1588918.63612,6803906.30354,0.0
1588918.63612,6803906.30354,0.0,1588919.35112,6803911.67854,0.0
1588919.35112,6803911.67854,0.0,1588925.44112,6803910.81854,0.0
1588925.44112,6803910.81854,0.0,1588926.36112,6803917.33854,0.0
1588926.36112,6803917.33854,0.0,1588920.24112,6803918.19854,0.0
1588916.22112,6803889.83854,0.0,1588916.89113,6803894.68854,0.0
1588916.89113,6803894.68854,0.0,1588923.13112,6803893.84854,0.0
1588923.13112,6803893.84854,0.0,1588923.97112,6803900.11854,4.4408920985e-16
1588923.97112,6803900.11854,4.4408920985e-16,1588917.92112,6803900.92854,0.0
1588917.92112,6803900.92854,0.0,1588918.63612,6803906.30354,0.0
1588918.63612,6803906.30354,0.0,1588926.38998,6803905.27210,0.0
1588926.38998,6803905.27210,0.0,1588924.14112,6803888.71854,0.0
1588924.14112,6803888.71854,0.0,1588916.22112,6803889.83854,0.0
1588901.77112,6803891.76854,4.4408920985e-16,1588904.07859,6803908.31764,-4.4408920985e-16
1588904.07859,6803908.31764,-4.4408920985e-16,1588911.74612,6803907.24854,0.0
1588911.74612,6803907.24854,0.0,1588911.04112,6803901.83854,0.0
1588911.04112,6803901.83854,0.0,1588911.75112,6803901.75854,0.0
1588911.75112,6803901.75854,0.0,1588910.90790,6803895.49029,0.0
1588910.90790,6803895.49029,0.0,1588910.21112,6803895.61854,0.0
1588910.21112,6803895.61854,0.0,1588909.59112,6803890.74854,0.0
1588909.59112,6803890.74854,0.0,1588901.77112,6803891.76854,4.4408920985e-16
1589020.00112,6803893.08854,2.22044604925e-16,1589020.51112,6803897.08854,2.22044604925e-16
1589020.51112,6803897.08854,2.22044604925e-16,1589016.21112,6803897.64854,2.22044604925e-16
1589016.21112,6803897.64854,2.22044604925e-16,1589015.64112,6803893.22854,-2.22044604925e-16
1589015.64112,6803893.22854,-2.22044604925e-16,1589009.86112,6803893.98854,4.4408920985e-16
1589009.86112,6803893.98854,4.4408920985e-16,1589009.44112,6803894.34854,0.0
1589009.44112,6803894.34854,0.0,1589011.80666,6803911.69359,2.22044604925e-16
1589011.80666,6803911.69359,2.22044604925e-16,1589018.04049,6803910.96319,4.4408920985e-16
1589018.04049,6803910.96319,4.4408920985e-16,1589017.61112,6803907.29854,0.0
1589017.61112,6803907.29854,0.0,1589022.03112,6803906.77854,0.0
1589022.03112,6803906.77854,0.0,1589022.46112,6803910.44354,4.4408920985e-16
1589022.46112,6803910.44354,4.4408920985e-16,1589028.78831,6803909.70120,0.0
1589028.78831,6803909.70120,0.0,1589026.37498,6803892.27066,2.22044604925e-16
1589026.37498,6803892.27066,2.22044604925e-16,1589020.00112,6803893.08854,2.22044604925e-16
1589024.80612,6803927.54354,-2.22044604925e-16,1589025.27112,6803931.35854,2.22044604925e-16
1589025.27112,6803931.35854,2.22044604925e-16,1589020.79112,6803931.90854,0.0
1589020.79112,6803931.90854,0.0,1589020.32565,6803928.08965,2.22044604925e-16
1589020.32565,6803928.08965,2.22044604925e-16,1589014.14551,6803928.84293,-2.22044604925e-16
1589014.14551,6803928.84293,-2.22044604925e-16,1589016.48112,6803945.96854,2.22044604925e-16
1589016.48112,6803945.96854,2.22044604925e-16,1589017.15112,6803946.10854,0.0
1589017.15112,6803946.10854,0.0,1589022.75112,6803945.37854,2.22044604925e-16
1589022.75112,6803945.37854,2.22044604925e-16,1589022.26112,6803941.72854,2.22044604925e-16
1589022.26112,6803941.72854,2.22044604925e-16,1589026.62112,6803941.13854,2.22044604925e-16
1589026.62112,6803941.13854,2.22044604925e-16,1589027.03112,6803944.23854,2.22044604925e-16
1589027.03112,6803944.23854,2.22044604925e-16,1589033.45137,6803943.38054,2.22044604925e-16
1589033.45137,6803943.38054,2.22044604925e-16,1589031.15158,6803926.77011,0.0
1589031.15158,6803926.77011,0.0,1589024.80612,6803927.54354,-2.22044604925e-16
1588949.39112,6803961.89854,2.22044604925e-16,1588953.25112,6803961.34854,2.22044604925e-16
1588953.25112,6803961.34854,2.22044604925e-16,1588953.71953,6803965.03604,4.4408920985e-16
1588953.71953,6803965.03604,4.4408920985e-16,1588949.92112,6803965.51854,2.22044604925e-16
1588949.92112,6803965.51854,2.22044604925e-16,1588950.73112,6803972.11854,0.0
1588950.73112,6803972.11854,0.0,1588967.41468,6803969.85165,-4.4408920985e-16
1588967.41468,6803969.85165,-4.4408920985e-16,1588966.54589,6803963.46232,0.0
1588966.54589,6803963.46232,0.0,1588964.82112,6803963.70854,0.0
1588964.82112,6803963.70854,0.0,1588964.69112,6803962.78854,0.0
1588964.69112,6803962.78854,0.0,1588962.39112,6803963.10854,0.0
1588962.39112,6803963.10854,0.0,1588962.09112,6803960.88854,4.4408920985e-16
1588962.09112,6803960.88854,4.4408920985e-16,1588964.45112,6803960.56854,4.4408920985e-16
1588964.45112,6803960.56854,4.4408920985e-16,1588964.32112,6803959.68854,2.22044604925e-16
1588964.32112,6803959.68854,2.22044604925e-16,1588965.99612,6803959.45854,2.22044604925e-16
1588965.99612,6803959.45854,2.22044604925e-16,1588965.10796,6803952.99039,0.0
1588965.10796,6803952.99039,0.0,1588948.47112,6803955.25854,4.4408920985e-16
1588948.47112,6803955.25854,4.4408920985e-16,1588949.39112,6803961.89854,2.22044604925e-16
1588966.54589,6803963.46232,2.22044604925e-16,1588967.41468,6803969.85165,-4.4408920985e-16
1588967.41468,6803969.85165,-4.4408920985e-16,1588983.31987,6803967.68894,0.0
1588983.31987,6803967.68894,0.0,1588982.49819,6803961.22659,2.22044604925e-16
1588982.49819,6803961.22659,2.22044604925e-16,1588979.59162,6803961.59848,0.0
1588979.59162,6803961.59848,0.0,1588979.08112,6803957.60854,0.0
1588979.08112,6803957.60854,0.0,1588981.99112,6803957.23854,0.0
1588981.99112,6803957.23854,0.0,1588981.17180,6803950.79473,-4.4408920985e-16
1588981.17180,6803950.79473,-4.4408920985e-16,1588965.10796,6803952.99039,-4.4408920985e-16
1588965.10796,6803952.99039,-4.4408920985e-16,1588965.99612,6803959.45854,-2.22044604925e-16
1588965.99612,6803959.45854,-2.22044604925e-16,1588967.67112,6803959.22854,-4.4408920985e-16
1588967.67112,6803959.22854,-4.4408920985e-16,1588967.79112,6803960.12854,-4.4408920985e-16
1588967.79112,6803960.12854,-4.4408920985e-16,1588970.05112,6803959.80854,-4.4408920985e-16
1588970.05112,6803959.80854,-4.4408920985e-16,1588970.35112,6803961.97854,0.0
1588970.35112,6803961.97854,0.0,1588968.09112,6803962.29854,2.22044604925e-16
1588968.09112,6803962.29854,2.22044604925e-16,1588968.22112,6803963.23854,-4.4408920985e-16
1588968.22112,6803963.23854,-4.4408920985e-16,1588966.54589,6803963.46232,2.22044604925e-16
1588982.49819,6803961.22659,0.0,1588983.31987,6803967.68894,0.0
1588983.31987,6803967.68894,0.0,1589000.79010,6803965.31343,0.0
1589000.79010,6803965.31343,0.0,1588999.91246,6803958.85898,2.22044604925e-16
1588999.91246,6803958.85898,2.22044604925e-16,1588996.87112,6803959.26854,2.22044604925e-16
1588996.87112,6803959.26854,2.22044604925e-16,1588996.33112,6803955.25854,4.4408920985e-16
1588996.33112,6803955.25854,4.4408920985e-16,1588999.36959,6803954.84736,2.22044604925e-16
1588999.36959,6803954.84736,2.22044604925e-16,1588998.50064,6803948.42617,-2.22044604925e-16
1588998.50064,6803948.42617,-2.22044604925e-16,1588981.17180,6803950.79473,-2.22044604925e-16
1588981.17180,6803950.79473,-2.22044604925e-16,1588981.99112,6803957.23854,4.4408920985e-16
1588981.99112,6803957.23854,4.4408920985e-16,1588984.90112,6803956.86854,0.0
1588984.90112,6803956.86854,0.0,1588985.02112,6803957.81854,2.22044604925e-16
1588985.02112,6803957.81854,2.22044604925e-16,1588987.36112,6803957.51854,0.0
1588987.36112,6803957.51854,0.0,1588987.62112,6803959.59854,2.22044604925e-16
1588987.62112,6803959.59854,2.22044604925e-16,1588985.40112,6803959.87854,0.0
1588985.40112,6803959.87854,0.0,1588985.53112,6803960.83854,0.0
1588985.53112,6803960.83854,0.0,1588982.49819,6803961.22659,0.0
1588999.93289,6803958.86173,4.4408920985e-16,1589000.79010,6803965.31343,0.0
1589000.79010,6803965.31343,0.0,1589019.38348,6803962.78565,0.0
1589019.38348,6803962.78565,0.0,1589018.53697,6803956.50586,2.22044604925e-16
1589018.53697,6803956.50586,2.22044604925e-16,1589013.95112,6803957.11854,0.0
1589013.95112,6803957.11854,0.0,1589013.40112,6803953.00854,-2.22044604925e-16
1589013.40112,6803953.00854,-2.22044604925e-16,1589017.99112,6803952.39854,0.0
1589017.99112,6803952.39854,0.0,1589017.15112,6803946.10854,0.0
1589017.15112,6803946.10854,0.0,1589016.48112,6803945.96854,-4.4408920985e-16
1589016.48112,6803945.96854,-4.4408920985e-16,1588998.50064,6803948.42617,0.0
1588998.50064,6803948.42617,0.0,1588999.36959,6803954.84736,-2.22044604925e-16
1588999.36959,6803954.84736,-2.22044604925e-16,1589002.02112,6803954.48854,4.4408920985e-16
1589002.02112,6803954.48854,4.4408920985e-16,1589002.18112,6803955.45854,0.0
1589002.18112,6803955.45854,0.0,1589004.49112,6803955.14854,-2.22044604925e-16
1589004.49112,6803955.14854,-2.22044604925e-16,1589004.77112,6803957.19854,-2.22044604925e-16
1589004.77112,6803957.19854,-2.22044604925e-16,1589002.45112,6803957.50854,0.0
1589002.45112,6803957.50854,0.0,1589002.59112,6803958.50854,-2.22044604925e-16
1589002.59112,6803958.50854,-2.22044604925e-16,1588999.93289,6803958.86173,4.4408920985e-16
1589035.92112,6803873.83854,0.0,1589038.21843,6803890.57635,0.0
1589038.21843,6803890.57635,0.0,1589044.54112,6803889.70854,2.22044604925e-16
1589044.54112,6803889.70854,2.22044604925e-16,1589044.31112,6803887.95854,0.0
1589044.31112,6803887.95854,0.0,1589045.33112,6803887.82854,2.22044604925e-16
1589045.33112,6803887.82854,2.22044604925e-16,1589044.98112,6803885.22854,0.0
1589044.98112,6803885.22854,0.0,1589047.13112,6803884.94854,0.0
1589047.13112,6803884.94854,0.0,1589047.47112,6803887.47854,2.22044604925e-16
1589047.47112,6803887.47854,2.22044604925e-16,1589048.61112,6803887.34854,2.22044604925e-16
1589048.61112,6803887.34854,2.22044604925e-16,1589048.83112,6803888.98354,4.4408920985e-16
1589048.83112,6803888.98354,4.4408920985e-16,1589055.16368,6803888.11166,0.0
1589055.16368,6803888.11166,0.0,1589052.90112,6803871.67854,0.0
1589052.90112,6803871.67854,0.0,1589045.87112,6803872.56854,-2.22044604925e-16
1589045.87112,6803872.56854,-2.22044604925e-16,1589046.17112,6803874.52854,0.0
1589046.17112,6803874.52854,0.0,1589045.22112,6803874.66854,2.22044604925e-16
1589045.22112,6803874.66854,2.22044604925e-16,1589045.60112,6803877.19854,-4.4408920985e-16
1589045.60112,6803877.19854,-4.4408920985e-16,1589044.54112,6803877.35854,-2.22044604925e-16
1589044.54112,6803877.35854,-2.22044604925e-16,1589044.16112,6803874.86854,-4.4408920985e-16
1589044.16112,6803874.86854,-4.4408920985e-16,1589043.10112,6803875.02854,-2.22044604925e-16
1589043.10112,6803875.02854,-2.22044604925e-16,1589042.84112,6803872.95854,2.22044604925e-16
1589042.84112,6803872.95854,2.22044604925e-16,1589035.92112,6803873.83854,0.0
1589038.21843,6803890.57635,0.0,1589040.50028,6803907.20158,0.0
1589040.50028,6803907.20158,0.0,1589046.86112,6803906.32854,2.22044604925e-16
1589046.86112,6803906.32854,2.22044604925e-16,1589046.56112,6803904.21854,2.22044604925e-16
1589046.56112,6803904.21854,2.22044604925e-16,1589047.60112,6803904.06854,2.22044604925e-16
1589047.60112,6803904.06854,2.22044604925e-16,1589047.24112,6803901.53854,2.22044604925e-16
1589047.24112,6803901.53854,2.22044604925e-16,1589049.47112,6803901.22854,4.4408920985e-16
1589049.47112,6803901.22854,4.4408920985e-16,1589049.83112,6803903.77854,2.22044604925e-16
1589049.83112,6803903.77854,2.22044604925e-16,1589050.88112,6803903.58854,2.22044604925e-16
1589050.88112,6803903.58854,2.22044604925e-16,1589051.18612,6803905.71354,2.22044604925e-16
1589051.18612,6803905.71354,2.22044604925e-16,1589057.46807,6803904.84862,-2.22044604925e-16
1589057.46807,6803904.84862,-2.22044604925e-16,1589055.16368,6803888.11166,2.22044604925e-16
1589055.16368,6803888.11166,2.22044604925e-16,1589048.83112,6803888.98354,0.0
1589048.83112,6803888.98354,0.0,1589049.05112,6803890.61854,0.0
1589049.05112,6803890.61854,0.0,1589048.07112,6803890.74854,-2.22044604925e-16
1589048.07112,6803890.74854,-2.22044604925e-16,1589048.41112,6803893.35854,0.0
1589048.41112,6803893.35854,0.0,1589046.12112,6803893.65854,0.0
1589046.12112,6803893.65854,0.0,1589045.81112,6803891.31854,-4.4408920985e-16
1589045.81112,6803891.31854,-4.4408920985e-16,1589044.77112,6803891.45854,-2.22044604925e-16
1589044.77112,6803891.45854,-2.22044604925e-16,1589044.54112,6803889.70854,0.0
1589044.54112,6803889.70854,0.0,1589038.21843,6803890.57635,0.0
1589040.50028,6803907.20158,2.22044604925e-16,1589042.84295,6803924.26984,2.22044604925e-16
1589042.84295,6803924.26984,2.22044604925e-16,1589049.19112,6803923.39854,6.66133814775e-16
1589049.19112,6803923.39854,6.66133814775e-16,1589048.89112,6803921.28854,2.22044604925e-16
1589048.89112,6803921.28854,2.22044604925e-16,1589049.93112,6803921.13854,0.0
1589049.93112,6803921.13854,0.0,1589049.57112,6803918.60854,0.0
1589049.57112,6803918.60854,0.0,1589051.80112,6803918.29854,0.0
1589051.80112,6803918.29854,0.0,1589052.16112,6803920.84854,0.0
1589052.16112,6803920.84854,0.0,1589053.21112,6803920.65854,2.22044604925e-16
1589053.21112,6803920.65854,2.22044604925e-16,1589053.51612,6803922.78354,-2.22044604925e-16
1589053.51612,6803922.78354,-2.22044604925e-16,1589059.81794,6803921.91589,0.0
1589059.81794,6803921.91589,0.0,1589057.46807,6803904.84862,0.0
1589057.46807,6803904.84862,0.0,1589051.18612,6803905.71354,-2.22044604925e-16
1589051.18612,6803905.71354,-2.22044604925e-16,1589051.49112,6803907.83854,-4.4408920985e-16
1589051.49112,6803907.83854,-4.4408920985e-16,1589050.37112,6803907.99854,0.0
1589050.37112,6803907.99854,0.0,1589050.73112,6803910.48854,0.0
1589050.73112,6803910.48854,0.0,1589048.60112,6803910.78854,-2.22044604925e-16
1589048.60112,6803910.78854,-2.22044604925e-16,1589048.25112,6803908.28854,4.4408920985e-16
1589048.25112,6803908.28854,4.4408920985e-16,1589047.16112,6803908.43854,0.0
1589047.16112,6803908.43854,0.0,1589046.86112,6803906.32854,-2.22044604925e-16
1589046.86112,6803906.32854,-2.22044604925e-16,1589040.50028,6803907.20158,2.22044604925e-16
1589042.84295,6803924.26984,-2.22044604925e-16,1589045.20947,6803941.51196,4.4408920985e-16
1589045.20947,6803941.51196,4.4408920985e-16,1589051.53192,6803940.64419,0.0
1589051.53192,6803940.64419,0.0,1589051.23112,6803938.52854,2.22044604925e-16
1589051.23112,6803938.52854,2.22044604925e-16,1589052.27112,6803938.37854,0.0
1589052.27112,6803938.37854,0.0,1589051.91112,6803935.84854,-4.4408920985e-16
1589051.91112,6803935.84854,-4.4408920985e-16,1589054.14112,6803935.53854,0.0
1589054.14112,6803935.53854,0.0,1589054.50112,6803938.08854,2.22044604925e-16
1589054.50112,6803938.08854,2.22044604925e-16,1589055.55112,6803937.89854,-2.22044604925e-16
1589055.55112,6803937.89854,-2.22044604925e-16,1589055.85612,6803940.02354,2.22044604925e-16
1589055.85612,6803940.02354,2.22044604925e-16,1589062.18597,6803939.11502,2.22044604925e-16
1589062.18597,6803939.11502,2.22044604925e-16,1589059.81794,6803921.91589,2.22044604925e-16
1589059.81794,6803921.91589,2.22044604925e-16,1589053.51612,6803922.78354,2.22044604925e-16
1589053.51612,6803922.78354,2.22044604925e-16,1589053.82112,6803924.90854,0.0
1589053.82112,6803924.90854,0.0,1589052.70112,6803925.06854,2.22044604925e-16
1589052.70112,6803925.06854,2.22044604925e-16,1589053.06112,6803927.55854,4.4408920985e-16
1589053.06112,6803927.55854,4.4408920985e-16,1589050.93112,6803927.85854,2.22044604925e-16
1589050.93112,6803927.85854,2.22044604925e-16,1589050.58112,6803925.35854,4.4408920985e-16
1589050.58112,6803925.35854,4.4408920985e-16,1589049.49112,6803925.50854,-2.22044604925e-16
1589049.49112,6803925.50854,-2.22044604925e-16,1589049.19112,6803923.39854,2.22044604925e-16
1589049.19112,6803923.39854,2.22044604925e-16,1589042.84295,6803924.26984,-2.22044604925e-16
1589045.20947,6803941.51196,0.0,1589047.57112,6803958.71854,0.0
1589047.57112,6803958.71854,0.0,1589054.42112,6803957.79854,4.4408920985e-16
1589054.42112,6803957.79854,4.4408920985e-16,1589054.12112,6803955.43854,0.0
1589054.12112,6803955.43854,0.0,1589055.14112,6803955.31854,0.0
1589055.14112,6803955.31854,0.0,1589054.82112,6803952.78854,0.0
1589054.82112,6803952.78854,0.0,1589055.97112,6803952.63854,0.0
1589055.97112,6803952.63854,0.0,1589056.30112,6803955.22854,2.22044604925e-16
1589056.30112,6803955.22854,2.22044604925e-16,1589057.47112,6803955.08854,2.22044604925e-16
1589057.47112,6803955.08854,2.22044604925e-16,1589057.74112,6803957.35854,2.22044604925e-16
1589057.74112,6803957.35854,2.22044604925e-16,1589064.57112,6803956.43854,2.22044604925e-16
1589064.57112,6803956.43854,2.22044604925e-16,1589062.18597,6803939.11502,0.0
1589062.18597,6803939.11502,0.0,1589055.85612,6803940.02354,-4.4408920985e-16
1589055.85612,6803940.02354,-4.4408920985e-16,1589056.16112,6803942.14854,0.0
1589056.16112,6803942.14854,0.0,1589055.04112,6803942.30854,0.0
1589055.04112,6803942.30854,0.0,1589055.40112,6803944.79854,0.0
1589055.40112,6803944.79854,0.0,1589053.27112,6803945.09854,0.0
1589053.27112,6803945.09854,0.0,1589052.92112,6803942.59854,-2.22044604925e-16
1589052.92112,6803942.59854,-2.22044604925e-16,1589051.83112,6803942.74854,-4.4408920985e-16
1589051.83112,6803942.74854,-4.4408920985e-16,1589051.53192,6803940.64419,4.4408920985e-16
1589051.53192,6803940.64419,4.4408920985e-16,1589045.20947,6803941.51196,0.0
1589011.80666,6803911.69359,0.0,1589014.14551,6803928.84293,0.0
1589014.14551,6803928.84293,0.0,1589020.32565,6803928.08965,-2.22044604925e-16
1589020.32565,6803928.08965,-2.22044604925e-16,1589019.86112,6803924.27854,-2.22044604925e-16
